# Distinct values of the MiSTer arcade catalog columns the misterarcade
# mapper reads, pinned so the coverage tests do not depend on the
# gitignored, build-time download of the moving upstream file.
# Source: https://raw.githubusercontent.com/MiSTer-devel/ArcadeDatabase_MiSTer/main/ArcadeDatabase.csv
# (GPL-3.0), fetched 2026-09-24, md5 4ff5affea69fbce0c3791492c2af43f9.
# Refresh it from a newer catalog when upstream adds values, then curate
# whatever the coverage tests report. Format: column<TAB>value.
series	Boulder Dash
series	Bradley Trainer
series	Breakout
series	Bubble Bobble
series	Castlevania
series	Centipede
series	Chelnov
series	Chuka Taisen
series	Columns
series	Combat Hawk
series	Commando
series	Congo Bongo
series	Contra
series	Cosmic Guerilla
series	Cosmo Police Galivan
series	Cotton
series	Crazy Blocks
series	Crazy Climber
series	Crime Fighters
series	Crystal Castles
series	Darius
series	Darkstalkers
series	Demon's World
series	Dig Dug
series	Dokaben
series	DonPachi
series	Donkey Kong
series	Dr. Toppel's Adventure
series	Dragon Spirit
series	Dragon World
series	Dream Soccer
series	Drift Out
series	Dungeons &amp; Dragons
series	Dynamite Deka
series	Dynasty Wars
series	Elevator Action
series	Engima II
series	Exerion
series	Express Raider
series	Extermination
series	Fantasy Zone
series	Final Fight
series	Freeze
series	Front Line
series	Funky Fish
series	Galaga
series	Galaxian
series	Gang Wars
series	Gauntlet
series	Gemini Wing
series	Get Star
series	Ghosts 'n
series	Ginga Ninkyouden
series	Gold Medalist
series	Golden Axe
series	Golfing Greats
series	Gradius
series	Green Beret
series	Gun &amp; Frontier
series	Gun Force
series	Hang-On
series	Hayaoshi Quiz
series	Hello Kitty
series	High Impact Football
series	High Way Race
series	Hook
series	Ikari Warriors
series	In The Hunt
series	Indiana Jones
series	Inferno
series	Insector X
series	Jack The Giantkiller
series	Joust
series	Jungle King
series	Juno First
series	Kageki
series	Kangaroo
series	Karate Champ
series	Karnov
series	KiKi KaiKai
series	Kick and Run
series	Knights of Valour
series	Lethal Thunder
series	Lode Runner
series	Major League
series	Major Title
series	Mappy
series	Marble Madness
series	Mario
series	Marvel - Capcom
series	Mazinger Z
series	Mega Man
series	Mega Twins
series	Moero!!
series	Moon Quasar
series	Mortal Kombat
series	Mr. Do
series	Mr. Jong
series	Ms. Pac-man
series	Muscle Bomber
series	Mystic Riders
series	Ninja Baseball Bat Man
series	Ninja-Kid
series	Nova 2001
series	Oriental Legend
series	Othello
series	Out Run
series	Out Zone
series	P-47
series	P.O.W. Prisoners of War
series	Pac-Man
series	Paddle Mania
series	Pang!
series	Parodius
series	Performan
series	Peter Pack Rat
series	Pipi and Bibis - Whoopee!!
series	Pirate Pete
series	Pitfall
series	Plump Pop
series	Port Man
series	Power Instinct
series	Prehistoric Isle
series	Pro Mahjong Kiwame
series	Puyo Puyo
series	Puzz Loop
series	Puzzle &amp; Action
series	Q'bert
series	Qix
series	Quatret
series	Quiz Crayon Shinchan
series	R-Type
series	Radiant Silvergun
series	Raiders5
series	Rally-X
series	Red Baron
series	Road Blasters
series	Road Runner
series	Robocop
series	Robotron 2084
series	Rod-Land
series	Rolling Thunder
series	Run and Gun
series	Rygar
series	SAR - Search And Rescue
series	Scramble
series	Sea Fighter Poseidon
series	Sea Wolf
series	Shanghai
series	Shinobi
series	Silk Worm
series	Sky Adventure
series	Sky Kid
series	Sky Soldiers
series	Slam Masters
series	Slap Fight
series	Snow Bros
series	Soldam
series	SonSon
series	Space Cruiser
series	Space Invaders
series	Space Seeker
series	Spelunker
series	Sprint
series	Star Force
series	Star Wars
series	Street Fighter
series	Street Smart
series	Strider
series	Subs
series	Sunset Riders
series	Super Casino
series	Super Champion Basebal
series	Superior Soldiers
series	Taito Football Champ
series	Tank Battalion
series	Targ
series	Tecmo World Cup
series	Teenage Mutant Ninja Turtles
series	Tetris
series	The NewZealand Story
series	The Next Space
series	The Tin Star
series	Thunder Cross
series	Tiger Heli
series	Time Pilot
series	Time Soldiers
series	Time Tunnel
series	Tower of Druaga
series	Tri-Pool
series	Tron
series	Tropical Angel
series	Truxton - Tatsujin
series	Twin Bee
series	Twin Cobra
series	U.N. Squadron
series	Ufo Robo Dangar
series	Ultraman
series	Underconver Cops
series	Vindicators
series	Violence Fight
series	Virtua Fighter
series	Virtual Mahjong
series	WWF Superstars
series	Water Ski
series	Wild Western
series	Wonder Boy
series	Wonder Planet
series	World Court
series	World Stadium
series	X-Men
series	X-Men - Marvel
series	Xain'd Sleena
series	Zaxxon
series	Zzyzzyxx
homebrew	no
homebrew	yes
bootleg	no
bootleg	yes
bootleg	ys
year	1971
year	1972
year	1973
year	1975
year	1976
year	1977
year	1978
year	1979
year	1980
year	1981
year	1982
year	1983
year	1984
year	1985
year	1986
year	1987
year	1988
year	1989
year	1990
year	1991
year	1992
year	1993
year	1994
year	1995
year	1996
year	1997
year	1998
year	1999
year	2000
year	2001
year	2002
year	2003
year	2004
year	2005
year	2006
year	2008
year	2012
year	2013
year	2018
year	2020
year	2021
year	2022
manufacturer	A wave inc. (Able License)
manufacturer	Able Corp, Ltd
manufacturer	Acclaim
manufacturer	Alpha Denshi - Kural Esco Electric, Ltd.
manufacturer	Alpha Denshi Co.
manufacturer	Alpha Denshi Co. (Sega license)
manufacturer	Alpha Denshi Co. (Volt Electronics license)
manufacturer	Altron
manufacturer	Altron (Tecmo License)
manufacturer	Amenip - Palcom Queen River
manufacturer	Amstar
manufacturer	Arika
manufacturer	Armenia - Food and Fun Corp
manufacturer	Armenia - Super Video Games
manufacturer	Artic
manufacturer	Aruze
manufacturer	Aruze / Seta
manufacturer	Aruze / Seta / Paon
manufacturer	Aruze / Takumi
manufacturer	Atari
manufacturer	Atari Games
manufacturer	Athena
manufacturer	Atlus
manufacturer	BGV Ltd.
manufacturer	Bally
manufacturer	Bally - Midway
manufacturer	Bally - Midway - Playtronic
manufacturer	Banpresto
manufacturer	Banpresto / Bandai
manufacturer	Banpresto / Gazelle
manufacturer	Banpresto / Pandorabox
manufacturer	Blue Justice
manufacturer	Bobby Tribble
manufacturer	Brent Cobb
manufacturer	CAVE
manufacturer	CYBERYOGI =CO= Windler
manufacturer	Capcom
manufacturer	Capcom (Williams Electronics license)
manufacturer	Capcom - Cave - Victor Interactive Software
manufacturer	Capcom - Romstar
manufacturer	Cave - Capcom
manufacturer	Centuri
manufacturer	Century II (GDI license)
manufacturer	Chris Covell
manufacturer	Cinematronics
manufacturer	Comad
manufacturer	Compile
manufacturer	Comsoft
manufacturer	Crazy Ivan
manufacturer	Crux
manufacturer	Crux / Kyugo?
manufacturer	Crux / Sega
manufacturer	Daiki - FCF
manufacturer	Data Amusement
manufacturer	Data East
manufacturer	Data East - Midway
manufacturer	Data East Corporation
manufacturer	Data East Corporation (I-Vics license)
manufacturer	Data East USA
manufacturer	Dave Nutting Associates - Bally - Midway
manufacturer	Dave Nutting Associates - Midway
manufacturer	David Widel
manufacturer	Deluxe
manufacturer	Duncan Brown
manufacturer	Eighting
manufacturer	Eighting - Raizing (Capcom license)
manufacturer	Eighting - Raizing - Capcom
manufacturer	Electrogame S.A.
manufacturer	Electronic Games Systems
manufacturer	Epos Corporation
manufacturer	Exidy
manufacturer	Falcon
manufacturer	Falcon - Jeutel
manufacturer	Falcon - Kyoei
manufacturer	Gaelco
manufacturer	Gaelco / Zeus
manufacturer	Game Plan
manufacturer	Gatinho
manufacturer	General Computer Corporation - Atari
manufacturer	Gottlieb
manufacturer	Gremlin
manufacturer	Grimlick
manufacturer	Hanafram
manufacturer	Hanshin Goraku - Peni
manufacturer	Hebus
manufacturer	Hoei
manufacturer	Honly
manufacturer	Hudson Soft
manufacturer	Hudson Soft / Seta
manufacturer	IGS
manufacturer	IGS (Metro license)
manufacturer	IGS / Idea Factory
manufacturer	IREM
manufacturer	Irem
manufacturer	Irem (Data East Corporation license)
manufacturer	Irem (licensed from Hudson Soft)
manufacturer	Irem - Broderbund
manufacturer	Irem - Tecfri
manufacturer	Irem - Williams
manufacturer	Itisa
manufacturer	Jaleco
manufacturer	Jaleco (Kitkorp license)
manufacturer	Jaleco (Taito America License)
manufacturer	Jeff Morris
manufacturer	Jerky
manufacturer	Jetsoft
manufacturer	Jeutel
manufacturer	Jim Bagley
manufacturer	Kaneko
manufacturer	Kaneko - Taito America Corporation (Romstar license)
manufacturer	Kaneko - Taito Corporation Japan
manufacturer	Kiwako
manufacturer	Kiwako (ECI license)
manufacturer	Konami
manufacturer	Konami (Gottlieb license)
manufacturer	Konami (Stern Electronics license)
manufacturer	Konami - Artemi
manufacturer	Konami - Atari
manufacturer	Konami - Centuri
manufacturer	Konami - Sega
manufacturer	Konami - Stern
manufacturer	Kyugo
manufacturer	Kyugo / Sega
manufacturer	Kyugo / Taito
manufacturer	Laguna
manufacturer	Linear Elect
manufacturer	MOSS / Psikyo
manufacturer	MTM Games
manufacturer	Mama Top
manufacturer	Marble
manufacturer	Marcel Silvius
manufacturer	Marco and Ivan
manufacturer	Marti Colls
manufacturer	Micronet
manufacturer	Midway
manufacturer	Miky SRL
manufacturer	Mitchell
manufacturer	Mitchell - Capcom
manufacturer	Namco
manufacturer	Namco (Bally Midway license)
manufacturer	Namco - Irem
manufacturer	Namco - Kyoko
manufacturer	Namco - Midway
manufacturer	Namco - Nichibutsu - Karateco
manufacturer	Namco - Taito
manufacturer	Nichibutsu
manufacturer	Niemer
manufacturer	Nihon
manufacturer	Nihon System
manufacturer	Nintendo
manufacturer	Nintendo (Fortrek license)
manufacturer	Nittoh
manufacturer	Noma (Casino Tech license)
manufacturer	Omori Electric Co., Ltd.
manufacturer	Orca
manufacturer	PSV S.A.
manufacturer	Petaco S.A.
manufacturer	Phi
manufacturer	Philko
manufacturer	Pi
manufacturer	Psikyo
manufacturer	Rait Electronics Ltd
manufacturer	Raizing
manufacturer	Raizing - Eighting
manufacturer	Rare - Electronic Arts
manufacturer	Recreativos Franco S.A.
manufacturer	Rock-Ola
manufacturer	Runge Editing
manufacturer	SNK
manufacturer	SNK (Rock-Ola license)
manufacturer	SNK - Pasadena International Corp. license
manufacturer	Sai-Mate
manufacturer	Sanritsu
manufacturer	Sanritsu - Karateco
manufacturer	Scott Lawrence
manufacturer	Sega
manufacturer	Sega - Coreland
manufacturer	Sega - Elorg
manufacturer	Sega - Exa
manufacturer	Sega - M2
manufacturer	Sega - Santos
manufacturer	Sega - Sunsoft
manufacturer	Sega - Toyosuisan
manufacturer	Sega - Westone
manufacturer	Sega-Gremlin
manufacturer	Sega-Sanritsu
manufacturer	Sega/Gremlin
manufacturer	Seibu Kaihatsu
manufacturer	Seibu Kaihatsu (Fabtek license)
manufacturer	Seibu Kaihatsu (IBL Corporation license)
manufacturer	Seibu Kaihatsu (Liang HWA Electronics license)
manufacturer	Seta
manufacturer	Seta / Able Corporation
manufacturer	Sigma
manufacturer	Sigma - Venture Line
manufacturer	Sir Scotty
manufacturer	Staizitto
manufacturer	Stefano Priore
manufacturer	Stern
manufacturer	Subelectro
manufacturer	Success
manufacturer	Sun Electronics
manufacturer	Sun Electronics (Atari license)
manufacturer	Sunsoft
manufacturer	Sunsoft - Activision
manufacturer	Sunsoft - Sega
manufacturer	Sunsoft - Success
manufacturer	Syzygy Engineering
manufacturer	T&amp;E Soft
manufacturer	T-Bone
manufacturer	TAD Corporation
manufacturer	TAD Corporation (Alpha Trading license)
manufacturer	TAD Corporation (Electrocoin license)
manufacturer	TAD Corporation (Fabtek license)
manufacturer	TDS &amp; MINTS
manufacturer	Tago Electronics
manufacturer	Taito
manufacturer	Taito (World Games license)
manufacturer	Taito - Game Corporation
manufacturer	Taito America
manufacturer	Taito America Corp
manufacturer	Taito America Corporation
manufacturer	Taito America Corporation (Romstar license)
manufacturer	Taito Corporation
manufacturer	Taito Corporation (Fox Video Games License)
manufacturer	Taito Corporation Japan
manufacturer	Takumi - Takumi
manufacturer	Technos
manufacturer	Technos Japan
manufacturer	Technos Japan (Taito - Romstar license)
manufacturer	Technos Japan (Taito America License)
manufacturer	Technos Japan (Taito License)
manufacturer	Technos Japan / California Dreams
manufacturer	Techstar
manufacturer	Techstar - Rock-Ola
manufacturer	Techstar - Sunn
manufacturer	Techstar - Telko
manufacturer	Techstar - Zaccaria
manufacturer	Tecmo
manufacturer	Tehkan
manufacturer	Tehkan - Irecsa
manufacturer	Tehkan - Niemer SA
manufacturer	Telko
manufacturer	Terminal
manufacturer	The Dog
manufacturer	Tim Appleton
manufacturer	Toaplan
manufacturer	Toaplan (Dooyong license)
manufacturer	Toaplan (Taito license)
manufacturer	Toaplan - Data East Corporation
manufacturer	Toaplan - Taito
manufacturer	Toaplan - Taito America Corporation (Romstar license)
manufacturer	Toaplan - Taito Corporation
manufacturer	Treasure
manufacturer	TwoBit Score
manufacturer	UPL
manufacturer	UPL - Taito
manufacturer	Uchida
manufacturer	Universal
manufacturer	Universal Video Spiel
manufacturer	VEB Polytechnik
manufacturer	Valadon Automation
manufacturer	Valadon Automation - Itisa
manufacturer	Valadon Automation - Stern
manufacturer	Valadon Automation - Taito
manufacturer	Video Game
manufacturer	Visco
manufacturer	Vision - Artic
manufacturer	Warashi
manufacturer	White Board
manufacturer	Williams
manufacturer	Williams - Vid Kidz
manufacturer	Winkysoft (Banpresto license)
manufacturer	Zilec Electronics
manufacturer	Zilec Electronics / Bally Midway
manufacturer	Zilec Electronics / Jaleco
manufacturer	bootleg
manufacturer	bootleg (Darksoft)
manufacturer	bootleg (ISG)
manufacturer	bootleg (Nagoya Kaihatsu)
manufacturer	hack
category	Arcade - Pinball
category	Ball &amp; Paddle - Breakout
category	Ball &amp; Paddle - Breakout [Mature]
category	Ball &amp; Paddle - Jump and Touch
category	Casino - Cards
category	Climbing - Building
category	Climbing - Tree - Plant
category	Driving - 1st Person
category	Driving - Boat
category	Driving - Demolition Derby
category	Driving - Landing
category	Driving - Motorbike
category	Driving - Race
category	Driving - Race (chase view)
category	Driving - Race Track
category	Fighter - 2.5D
category	Fighter - 2D
category	Fighter - Field
category	Fighter - Versus
category	Fighter - Versus Co-op
category	Fighter - Vertical
category	Maze
category	Maze - Ball Guide
category	Maze - Blocks
category	Maze - Collect
category	Maze - Cross
category	Maze - Defeat Enemies
category	Maze - Digging
category	Maze - Driving
category	Maze - Escape
category	Maze - Fighter
category	Maze - Horizontal
category	Maze - Move and Sort
category	Maze - Outline
category	Maze - Paint
category	Maze - Shooter
category	Maze - Shooter Large
category	Maze - Shooter Small
category	Maze - Surround
category	Medal Game - Versus
category	Misc. - Hot-air Balloon
category	Misc. - Mini-Games
category	MultiGame - Compilation
category	MultiGame - Mini-Games
category	Multiplay - Mini-Games
category	Platform - Fighter
category	Platform - Fighter Scrolling
category	Platform - Run Jump
category	Platform - Run Jump [Mature]
category	Platform - Run, Jump &amp; Scrolling
category	Platform - Shooter
category	Platform - Shooter Scrolling
category	Puzzle - Cards
category	Puzzle - Drop
category	Puzzle - Match [Mature]
category	Puzzle - Maze
category	Puzzle - Misc.
category	Puzzle - Outline
category	Puzzle - Reconstruction
category	Puzzle - Sliding
category	Puzzle - Toss
category	Quiz - Questions in English
category	Quiz - Questions in Japanese
category	Racing
category	Shooter
category	Shooter - 1st Person
category	Shooter - 3rd Person
category	Shooter - Command
category	Shooter - Driving
category	Shooter - Driving 1st Person
category	Shooter - Driving Diagonal
category	Shooter - Driving Horizontal
category	Shooter - Driving Vertical
category	Shooter - Field
category	Shooter - Flying
category	Shooter - Flying (chase view)
category	Shooter - Flying 1st Person
category	Shooter - Flying Diagonal
category	Shooter - Flying Horizontal
category	Shooter - Flying Vertical
category	Shooter - Gallery
category	Shooter - Gun
category	Shooter - Misc.
category	Shooter - Misc. Horizontal
category	Shooter - Misc. Vertical
category	Shooter - Versus
category	Shooter - Walking
category	Slot Machine - Video Slot
category	Sports - Baseball
category	Sports - Basketball
category	Sports - Boxing
category	Sports - Bull Fighting
category	Sports - Cards
category	Sports - Fishing
category	Sports - Football
category	Sports - Golf
category	Sports - Hockey
category	Sports - Misc.
category	Sports - Multiplay
category	Sports - Ping Pong
category	Sports - Pool
category	Sports - Shuffleboard
category	Sports - Skiing
category	Sports - Soccer
category	Sports - Tennis
category	Sports - Track &amp; Field
category	Sports - Volleyball
category	Sports - Wrestling
category	System - BIOS
category	TTL - Ball &amp; Paddle - Breakout
category	TTL - Ball &amp; Paddle - Pong
category	Tabletop - Hanafuda
category	Tabletop - Mahjong
category	Tabletop - Mahjong [Mature]
category	Tabletop - Othello - Reversi
category	Tabletop - Shanghai
resolution	15 kHz
resolution	15kHz
resolution	31kHz
rotation	horizontal
rotation	horizontal (180)
rotation	vertical (ccw)
rotation	vertical (cw)
flip	n-a
flip	no
flip	yes
players	1
players	2 (alternating)
players	2 (simultaneous)
players	2-3 (simultaneous)
players	2-4 (alternating)
players	2-4 (simultaneous)
players	3 (simultaneous)
players	4 (alternating)
players	4 (simultaneous)
move_inputs	2
move_inputs	2-way
move_inputs	2-way horizontal
move_inputs	2-way vertical
move_inputs	4-way
move_inputs	4-way diagonal
move_inputs	8-way
move_inputs	8-way - Pedal
move_inputs	8-way double
move_inputs	8-way,Positional
move_inputs	Buttons
move_inputs	Dial
move_inputs	Paddle
move_inputs	Rotary Joystick
move_inputs	Stick
move_inputs	Stick - Pedal
move_inputs	Trackball
move_inputs	Wheel
move_inputs	buttons
move_inputs	dial
move_inputs	lightgun
move_inputs	n-a
move_inputs	positional
special_controls	Buttons Only
special_controls	Dial
special_controls	Double Joystick
special_controls	Double Joysticks
special_controls	Double joystick
special_controls	Lightgun
special_controls	Paddle
special_controls	Pedal
special_controls	Rotary
special_controls	Spinner
special_controls	Stick
special_controls	Stick - Pedal
special_controls	Trackball
special_controls	dial
special_controls	lightgun
special_controls	mahjong
special_controls	n-a
special_controls	optical stick
special_controls	paddle
special_controls	paddle - pedal
special_controls	positional
special_controls	rotary
special_controls	spinner
special_controls	tilt
special_controls	trackball
special_controls	trackball, twin stick
special_controls	twin stick
special_controls	wheel
num_buttons	0
num_buttons	1
num_buttons	2
num_buttons	20
num_buttons	3
num_buttons	4
num_buttons	5
num_buttons	6
